Title,Author,First Published Year,Subjects,Cover Image URL
Poems (Lover's Complaint / Passionate Pilgrim / Phoenix and the Turtle / Rape of Lucrece / Venus and Adonis),William Shakespeare,1883,Poerty,http://covers.openlibrary.org/b/id/8789519-L.jpg
The Tragedies (Antony and Cleopatra / Coriolanus / Cymbeline / Hamlet / Julius Caesar / King Lear / Macbeth / Othello / Pericles / Romeo and Juliet / Timon of Athens / Titus Andronicus / Troilus and Cressida),William Shakespeare,1847,Performing Arts,http://covers.openlibrary.org/b/id/8790534-L.jpg
Rape of Lucrece,William Shakespeare,1616,Sources,http://covers.openlibrary.org/b/id/8779108-L.jpg
"Works (38 plays, 5 poems, sonnets)",William Shakespeare,1838,English literature: Shakespeare texts,http://covers.openlibrary.org/b/id/8777308-L.jpg
Poems (Lover's Complaint / Passionate Pilgrim / Phoenix and the Turtle / Rape of Lucrece / Sonnets / Venus and Adonis),William Shakespeare,1846,Poetry (poetic works by one author),http://covers.openlibrary.org/b/id/8774996-L.jpg
Plays (King Henry VI. Part 1 / King Henry VI. Part 2 / King Henry VI. Part 3),William Shakespeare,1777,Drama,http://covers.openlibrary.org/b/id/8780475-L.jpg
Macbeth,Imdad Hussain,2020,,
The Tempest or The Enchanted Island,John Dryden,1670,Drama,http://covers.openlibrary.org/b/id/7288820-L.jpg
Poems (Lover's Complaint / Sonnets),William Shakespeare,1609,Poetry (poetic works by one author),http://covers.openlibrary.org/b/id/7423588-L.jpg
Harding's Luck,Edith Nesbit,1909,Fantasy fiction,http://covers.openlibrary.org/b/id/3259621-L.jpg
Pussy and Doggy Tales,Edith Nesbit,2011,,http://covers.openlibrary.org/b/id/9183558-L.jpg
The Beauties of Shakspeare,William Shakespeare,1752,"English drama (Selections, Extracts, etc.)",http://covers.openlibrary.org/b/id/9006695-L.jpg
"Works [37 plays, 4 poems, sonnets]",William Shakespeare,1797,mistaken identities,http://covers.openlibrary.org/b/id/8776317-L.jpg
Shakespeare's Dramatische Werke,William Shakespeare,1869,,http://covers.openlibrary.org/b/id/13505210-L.jpg
Four Great Tragedies (Hamlet / King Lear / Macbeth / Othello),William Shakespeare,1924,performing arts,http://covers.openlibrary.org/b/id/8989754-L.jpg
The Histories (King Henry IV. Part 1 / King Henry IV. Part 2 / King Henry V / King Henry VI. Part 1 / King Henry VI. Part 2 / King Henry VI. Part 3 / King Henry VIII / King John / King Richard II / King Richard III),William Shakespeare,0,"Shakespeare, william, 1564-1616, histories",http://covers.openlibrary.org/b/id/129085-L.jpg
Oswald Bastable and others,Edith Nesbit,1905,,http://covers.openlibrary.org/b/id/2872049-L.jpg
Works (Lover's Complaint / Passionate Pilgrim / Phoenix and the Turtle / Rape of Lucrece / Songs / Sonnets / Venus and Adonis),William Shakespeare,1832,,http://covers.openlibrary.org/b/id/8788258-L.jpg
The Norton Anthology of English Literature - Major Authors Edition,M. H. Abrams,1962,English literature (collections),http://covers.openlibrary.org/b/id/9827852-L.jpg
Richard II,William Shakespeare,1995,British and irish drama (dramatic works by one author),http://covers.openlibrary.org/b/id/13754447-L.jpg
Works (King Henry IV. Part 1 / King Henry IV. Part 2 / King Henry V / King Henry VI. Part 1 / King Henry VI. Part 2 / King Henry VI. Part 3 / King Henry VIII / King John / King Richard II / King Richard III / Lover's Complaint / Passionate Pilgrim / Phoenix and the Turtle / Rape of Lucrece / Sonnets / Venus and Adonis),William Shakespeare,1900,Drama,http://covers.openlibrary.org/b/id/8262934-L.jpg
Plays (King Henry VI. Part 2 / King Henry VI. Part 3),William Shakespeare,1619,Drama,http://covers.openlibrary.org/b/id/7894866-L.jpg
Passionate Pilgrim,William Shakespeare,1599,Spurious and doubtful works,http://covers.openlibrary.org/b/id/8222144-L.jpg
The Rainbow and the Rose,Edith Nesbit,1905,,http://covers.openlibrary.org/b/id/1755627-L.jpg
Tempest,William Shakespeare,2019,,
Shakespeare's dramatische Werke,William Shakespeare,2018,,
Plays (Cymbeline / Macbeth / Othello),William Shakespeare,1844,,http://covers.openlibrary.org/b/id/8785067-L.jpg
Merry Devil of Edmonton,William Amos Abrams,1626,Abduction,http://covers.openlibrary.org/b/id/7404969-L.jpg
Shakspeare's Dramatische Werke,William Shakespeare,1825,,
All's Well That Ends Well,William Shakespeare,2020,,
The uncommercial traveller,Charles Dickens,1776,Social life and customs,http://covers.openlibrary.org/b/id/9284872-L.jpg
Martin Chuzzlewit,Charles Dickens,1,Social life and customs,http://covers.openlibrary.org/b/id/13112817-L.jpg
Pickwick Papers,Charles Dickens,1111,Fiction,http://covers.openlibrary.org/b/id/13130696-L.jpg
Hard Times,Charles Dickens,1854,Fiction,http://covers.openlibrary.org/b/id/8236916-L.jpg
The Old Curiosity Shop,Charles Dickens,1800,Fiction,http://covers.openlibrary.org/b/id/13119794-L.jpg
The Schoolboy's Story,Charles Dickens,2014,,http://covers.openlibrary.org/b/id/9008033-L.jpg
Hunted Down,Charles Dickens,1996,,http://covers.openlibrary.org/b/id/10213633-L.jpg
Magic Fishbone,Charles Dickens,1911,Fairy tales,http://covers.openlibrary.org/b/id/9279233-L.jpg
Trial for Murder,Charles Dickens,2008,,http://covers.openlibrary.org/b/id/12062514-L.jpg
Little Dorrit,Charles Dickens,1000,Social life and customs,http://covers.openlibrary.org/b/id/13113263-L.jpg
American notes,Charles Dickens,1800,Description and travel,http://covers.openlibrary.org/b/id/8236357-L.jpg
Complete Works of Charles Dickens,Charles Dickens,1841,British and irish fiction (fictional works by one author),http://covers.openlibrary.org/b/id/13342285-L.jpg
The Battle of Life,Charles Dickens,1846,Classic Literature,http://covers.openlibrary.org/b/id/9285597-L.jpg
Sketches by Boz,Charles Dickens,1,Social life and customs,http://covers.openlibrary.org/b/id/9284836-L.jpg
Barnaby Rudge,Charles Dickens,1840,Fiction,http://covers.openlibrary.org/b/id/9283961-L.jpg
Our Mutual Friend,Charles Dickens,1111,Accessible book,http://covers.openlibrary.org/b/id/13136200-L.jpg
Haunted Man,Charles Dickens,1848,Social life and customs,http://covers.openlibrary.org/b/id/9285605-L.jpg
A Child's History of England,Charles Dickens,1800,Compends. [from old catalog],http://covers.openlibrary.org/b/id/8243121-L.jpg
The Life and Adventures of Nicholas Nickleby,Charles Dickens,1800,Fiction,http://covers.openlibrary.org/b/id/9283905-L.jpg
Dombey and Son,Charles Dickens,1800,Fiction,http://covers.openlibrary.org/b/id/9283920-L.jpg
Oliver Twist,Charles Dickens,1838,Bildungsromans,http://covers.openlibrary.org/b/id/13300802-L.jpg
A Tale of Two Cities,Charles Dickens,171,British,http://covers.openlibrary.org/b/id/13301713-L.jpg
Bleak House,Charles Dickens,1850,Fiction,http://covers.openlibrary.org/b/id/9279273-L.jpg
Christmas Books (Battle of Life / Chimes / Christmas Carol / Cricket on the Hearth / Haunted Man),Charles Dickens,1800,English Christmas stories,http://covers.openlibrary.org/b/id/9282514-L.jpg
A Christmas Carol,Charles Dickens,172,Ghost stories,http://covers.openlibrary.org/b/id/13299222-L.jpg
Great Expectations,Charles Dickens,1861,Authors,http://covers.openlibrary.org/b/id/13322313-L.jpg
The Signal-man,Charles Dickens,1972,English literature,http://covers.openlibrary.org/b/id/5021012-L.jpg
The Chimes,Charles Dickens,1800,Classic Literature,http://covers.openlibrary.org/b/id/9284863-L.jpg
The Cricket on the Hearth,Charles Dickens,1846,English Christmas stories,http://covers.openlibrary.org/b/id/9284868-L.jpg
David Copperfield,Charles Dickens,1,Fiction,http://covers.openlibrary.org/b/id/13115624-L.jpg
The mystery of Edwin Drood,Charles Dickens,1870,Accessible book,http://covers.openlibrary.org/b/id/8243336-L.jpg
The Haunted House,Charles Dickens,1859,Haunted houses,http://covers.openlibrary.org/b/id/5664803-L.jpg
Three Ghost Stories,Charles Dickens,2008,Ghost stories,http://covers.openlibrary.org/b/id/13478744-L.jpg
Cricket on the Hearth,Charles Dickens,2011,,
The Holly Tree,Charles Dickens,1855,English Short stories,http://covers.openlibrary.org/b/id/9279263-L.jpg
"Antonina, or, The fall of Rome",Wilkie Collins,1850,Fiction,http://covers.openlibrary.org/b/id/1876860-L.jpg
The Black Robe,Wilkie Collins,1881,Classic Literature,http://covers.openlibrary.org/b/id/1759983-L.jpg
The law and the lady,Wilkie Collins,1875,Classic Literature,http://covers.openlibrary.org/b/id/6396941-L.jpg
The dead secret,Wilkie Collins,1857,Fiction,http://covers.openlibrary.org/b/id/14305247-L.jpg
Basil,Wilkie Collins,1852,Fiction,http://covers.openlibrary.org/b/id/12968342-L.jpg
The Haunted Hotel,Wilkie Collins,1878,Fiction,http://covers.openlibrary.org/b/id/2890291-L.jpg
The Moonstone,Wilkie Collins,1868,Fiction,http://covers.openlibrary.org/b/id/8237041-L.jpg
The Woman in White,Wilkie Collins,1860,Fiction,http://covers.openlibrary.org/b/id/4684227-L.jpg
Pictures from Italy,Charles Dickens,1846,Social life and customs,http://covers.openlibrary.org/b/id/9280483-L.jpg
The legacy of Cain,Wilkie Collins,1888,Fiction,http://covers.openlibrary.org/b/id/494040-L.jpg
Works (American Notes / Pictures from Italy),Charles Dickens,1800,Description and travel,http://covers.openlibrary.org/b/id/13007713-L.jpg
Long Voyage,Charles Dickens,2018,,
No name,Wilkie Collins,1862,Fiction,http://covers.openlibrary.org/b/id/103261-L.jpg
Master Humphrey's Clock,Charles Dickens,1840,Fiction,http://covers.openlibrary.org/b/id/9285598-L.jpg
Doctor Marigold,Charles Dickens,1865,Trials (Breach of promise),http://covers.openlibrary.org/b/id/9279250-L.jpg
A Christmas Tree,Charles Dickens,1911,"Dickens, charles, 1812-1870",http://covers.openlibrary.org/b/id/13208401-L.jpg
The Queen of Hearts,Wilkie Collins,1859,Fiction,http://covers.openlibrary.org/b/id/1861500-L.jpg
The Wreck of the Golden Mary,Charles Dickens,1955,Continental european fiction (fictional works by one author),http://covers.openlibrary.org/b/id/9279208-L.jpg
Mrs. Lirriper's Lodgings,Charles Dickens,1863,Classic Literature,http://covers.openlibrary.org/b/id/6980361-L.jpg
Poor Relation's Story,Charles Dickens,2015,,http://covers.openlibrary.org/b/id/11614269-L.jpg
The Seven Poor Travellers,Charles Dickens,1854,Christmas stories,http://covers.openlibrary.org/b/id/2928696-L.jpg
"Hide and seek, or, The mystery of Mary Grice",Wilkie Collins,1860,Fiction,http://covers.openlibrary.org/b/id/309703-L.jpg
No Thoroughfare,Charles Dickens,1867,"Fiction, general",http://covers.openlibrary.org/b/id/1844225-L.jpg
Poor Miss Finch,Wilkie Collins,1872,Fiction,http://covers.openlibrary.org/b/id/8242218-L.jpg
World's Great Classics,Trains of Trains of Thought Publishing,2022,,
"No Thoroughfare, A Drama in five Acts (Collected Works of Charles Dickens)",Charles Dickens,1860,,http://covers.openlibrary.org/b/id/2753998-L.jpg
Armadale,Wilkie Collins,1866,Classic Literature,http://covers.openlibrary.org/b/id/780215-L.jpg
The Lazy Tour of Two Idle Apprentices,Charles Dickens,1884,English literature,http://covers.openlibrary.org/b/id/7947241-L.jpg
"After dark, and other stories",Wilkie Collins,1856,Social life and customs,http://covers.openlibrary.org/b/id/6121879-L.jpg
Mrs. Lirriper's Legacy,Charles Dickens,1864,Classic Literature,http://covers.openlibrary.org/b/id/9279249-L.jpg
Reprinted Pieces,Charles Dickens,1881,"Virginia, description and travel",http://covers.openlibrary.org/b/id/1930646-L.jpg
Man and Wife,Wilkie Collins,1870,Fiction,http://covers.openlibrary.org/b/id/118940-L.jpg
The Life of Our Lord,Charles Dickens,1934,Christian,http://covers.openlibrary.org/b/id/9280435-L.jpg
The Mudfog Papers,Charles Dickens,1880,British and irish fiction (fictional works by one author),http://covers.openlibrary.org/b/id/2928779-L.jpg
[Works,Charles Dickens,1800,British and irish fiction (fictional works by one author),http://covers.openlibrary.org/b/id/745367-L.jpg
The Evil Genius. A Domestis Story,Wilkie Collins,1800,Mystery,http://covers.openlibrary.org/b/id/2739893-L.jpg
The new Magdalen,Wilkie Collins,1873,Fiction,http://covers.openlibrary.org/b/id/2761456-L.jpg
Mugby Junction,Charles Dickens,1866,Classic Literature,http://covers.openlibrary.org/b/id/9279251-L.jpg
The Guilty River,Wilkie Collins,1886,Fiction,http://covers.openlibrary.org/b/id/5723048-L.jpg
Blind love,Wilkie Collins,1889,Fiction,http://covers.openlibrary.org/b/id/310188-L.jpg
Little Dorrit [2/2],Charles Dickens,1869,,http://covers.openlibrary.org/b/id/9281112-L.jpg
David Copperfield [1/2],Charles Dickens,1850,Boys,http://covers.openlibrary.org/b/id/9279255-L.jpg
The Frozen Deep,Wilkie Collins,1800,English Detective and mystery stories,http://covers.openlibrary.org/b/id/892414-L.jpg
A Message from the Sea,Charles Dickens,1860,Classic Literature,http://covers.openlibrary.org/b/id/5639909-L.jpg
Somebody's Luggage,Charles Dickens,2015,,http://covers.openlibrary.org/b/id/13186751-L.jpg
"I Say No Or, The Love-Letter Answered And Other Stories",Wilkie Collins,1800,Social life and customs,http://covers.openlibrary.org/b/id/2866196-L.jpg
The two destinies,Wilkie Collins,1876,Fiction,http://covers.openlibrary.org/b/id/2037146-L.jpg
Little Dorrit [1/2],Charles Dickens,1865,,http://covers.openlibrary.org/b/id/9281111-L.jpg
Novels (Chimes / Christmas Carol / Cricket on the Hearth),Charles Dickens,1846,Ebenezer Scrooge (Fictitious character),http://covers.openlibrary.org/b/id/8054278-L.jpg
Christmas Stories [21 stories],Charles Dickens,1870,British and irish fiction (fictional works by one author),http://covers.openlibrary.org/b/id/5899160-L.jpg
A House to Let,Charles Dickens,1858,English fiction,http://covers.openlibrary.org/b/id/8330135-L.jpg
Perils of Certain English Prisoners,Charles Dickens,1857,"California, fiction",http://covers.openlibrary.org/b/id/2754003-L.jpg
Novels (Christmas Carol / Cricket on the Hearth),Charles Dickens,1870,Ghost stories,http://covers.openlibrary.org/b/id/9280409-L.jpg
"A rogue's life, from his birth to his marriage",Wilkie Collins,1879,Classic Literature,http://covers.openlibrary.org/b/id/5585939-L.jpg
Sketches of young gentlemen,Charles Dickens,1838,Essays (single author),http://covers.openlibrary.org/b/id/9279342-L.jpg
Bleak House [2/2],Charles Dickens,1853,British and irish fiction (fictional works by one author),http://covers.openlibrary.org/b/id/9286130-L.jpg
Nicholas Nickleby [1/2],Charles Dickens,1843,,http://covers.openlibrary.org/b/id/9279254-L.jpg
Our Mutual Friend [2/2],Charles Dickens,1865,Fiction,http://covers.openlibrary.org/b/id/9281098-L.jpg
Pickwick Papers [1/2],Charles Dickens,1837,,http://covers.openlibrary.org/b/id/13772811-L.jpg
A Child's Dream of a Star,Charles Dickens,1870,Christian life,http://covers.openlibrary.org/b/id/9286128-L.jpg
Pickwick Papers [2/2],Charles Dickens,1837,,http://covers.openlibrary.org/b/id/13123088-L.jpg
Sunday Under Three Heads,Charles Dickens,1836,Rubber industry and trade,http://covers.openlibrary.org/b/id/1825783-L.jpg
Our Mutual Friend [1/2],Charles Dickens,1865,,http://covers.openlibrary.org/b/id/9284830-L.jpg
David Copperfield [2/2],Charles Dickens,1866,,http://covers.openlibrary.org/b/id/10886288-L.jpg
Dombey and Son [1/2],Charles Dickens,1852,,http://covers.openlibrary.org/b/id/9281110-L.jpg
Winter Dreams,F. Scott Fitzgerald,2004,"Fiction, short stories (single author)",http://covers.openlibrary.org/b/id/1804328-L.jpg
May Day,F. Scott Fitzgerald,2004,Social aspects,http://covers.openlibrary.org/b/id/3062851-L.jpg
The Curious Case of Benjamin Button,F. Scott Fitzgerald,2007,"Comics & graphic novels, literary",http://covers.openlibrary.org/b/id/7460537-L.jpg
Flappers and Philosophers,F. Scott Fitzgerald,1920,American fiction (fictional works by one author),http://covers.openlibrary.org/b/id/880264-L.jpg
Tales of the Jazz Age,F. Scott Fitzgerald,1922,Social life and customs,http://covers.openlibrary.org/b/id/2009417-L.jpg
Tender is the Night,F. Scott Fitzgerald,1933,Fiction,http://covers.openlibrary.org/b/id/6984433-L.jpg
This Side of Paradise,F. Scott Fitzgerald,1920,Fiction,http://covers.openlibrary.org/b/id/8243609-L.jpg
The Beautiful and the Damned,F. Scott Fitzgerald,1922,Fiction,http://covers.openlibrary.org/b/id/7152019-L.jpg
The Great Gatsby,F. Scott Fitzgerald,1920,"Married people, fiction",http://covers.openlibrary.org/b/id/10590366-L.jpg
The Diamond as Big as the Ritz,F. Scott Fitzgerald,1986,American fiction (fictional works by one author),http://covers.openlibrary.org/b/id/2065388-L.jpg
Camel's Back Illustrated,F. Scott Fitzgerald,2014,"Fiction, short stories (single author)",http://covers.openlibrary.org/b/id/14125156-L.jpg
O Russet Witch! Illustrated,F. Scott Fitzgerald,2017,"Fiction, short stories (single author)",
The Ice Palace,F. Scott Fitzgerald,1920,"Fiction, short stories (single author)",http://covers.openlibrary.org/b/id/2795655-L.jpg
The Pat Hobby Stories,F. Scott Fitzgerald,1940,"Short stories,English",http://covers.openlibrary.org/b/id/425081-L.jpg
The last tycoon: an unfinished novel,F. Scott Fitzgerald,1941,Fiction,http://covers.openlibrary.org/b/id/5412044-L.jpg
Bernice Bobs Her Hair (story),F. Scott Fitzgerald,1920,"Fiction, short stories (single author)",http://covers.openlibrary.org/b/id/13549842-L.jpg
Lees of Happiness Illustrated,F. Scott Fitzgerald,2008,"Fiction, short stories (single author)",http://covers.openlibrary.org/b/id/10951315-L.jpg
The Rich Boy,F. Scott Fitzgerald,2003,,http://covers.openlibrary.org/b/id/893381-L.jpg
Four Fists Annotated,F. Scott Fitzgerald,1920,"Fiction, short stories (single author)",
The Offshore Pirate,F. Scott Fitzgerald,1920,"Fiction, short stories (single author)",http://covers.openlibrary.org/b/id/763536-L.jpg
Short stories,F. Scott Fitzgerald,1951,American Short stories,http://covers.openlibrary.org/b/id/4655966-L.jpg
"The crack-up, with other uncollected pieces, note-books and unpublished letters, together with letters to Fitzgerald from Gertrude Stein, Edith Wharton, T.S. Eliot, Thomas Wolfe and John Dos Passos, and essays and poems by Paul Rosenfeld [and others]  Edited by Edmund Wilson",F. Scott Fitzgerald,1945,Correspondence,http://covers.openlibrary.org/b/id/12595612-L.jpg
